Time,KO + Cre,KO + Cre NMDA,KO,KO NMDA
1122,-54.87060547,-52.24609375,-50.84228516,-50.04882813
1122.5,-54.93164063,-52.21557617,-50.87280273,-49.98779297
1123,-55.11474609,-52.15454102,-50.87280273,-50.14038086
1123.5,-55.14526367,-52.12402344,-50.90332031,-50.10986328
1124,-55.20629883,-52.0324707,-50.87280273,-50.14038086
1124.5,-55.23681641,-51.94091797,-50.84228516,-50.14038086
1125,-55.35888672,-51.91040039,-50.84228516,-50.10986328
1125.5,-55.41992188,-51.78833008,-50.90332031,-50.10986328
1126,-55.45043945,-51.7578125,-50.99487305,-50.01831055
1126.5,-55.57250977,-51.63574219,-50.93383789,-50.10986328
1127,-55.6640625,-51.66625977,-50.99487305,-50.14038086
1127.5,-55.72509766,-51.60522461,-51.0559082,-50.01831055
1128,-55.78613281,-51.51367188,-51.0559082,-50.04882813
1128.5,-55.81665039,-51.4831543,-51.02539063,-50.0793457
1129,-55.9387207,-51.36108398,-51.02539063,-50.14038086
1129.5,-55.87768555,-51.36108398,-51.08642578,-50.14038086
1130,-55.99975586,-51.30004883,-51.14746094,-50.20141602
1130.5,-55.99975586,-51.20849609,-51.08642578,-50.17089844
1131,-56.06079102,-51.17797852,-51.08642578,-50.14038086
1131.5,-56.15234375,-51.14746094,-51.08642578,-50.10986328
1132,-56.21337891,-51.08642578,-51.11694336,-50.01831055
1132.5,-56.24389648,-51.0559082,-51.14746094,-50.04882813
1133,-56.24389648,-50.96435547,-51.0559082,-49.98779297
1133.5,-56.33544922,-50.90332031,-51.08642578,-50.04882813
1134,-56.39648438,-50.78125,-51.08642578,-50.01831055
1134.5,-56.39648438,-50.75073242,-51.11694336,-50.04882813
1135,-56.42700195,-50.65917969,-51.11694336,-50.04882813
1135.5,-56.42700195,-50.62866211,-51.17797852,-50.04882813
1136,-56.42700195,-50.59814453,-51.08642578,-50.04882813
1136.5,-56.45751953,-50.56762695,-51.11694336,-50.01831055
1137,-56.45751953,-50.53710938,-51.08642578,-49.98779297
1137.5,-56.54907227,-50.44555664,-51.11694336,-50.01831055
1138,-56.51855469,-50.41503906,-51.14746094,-50.01831055
1138.5,-56.61010742,-50.38452148,-51.11694336,-50.01831055
1139,-56.57958984,-50.23193359,-51.14746094,-49.95727539
1139.5,-56.51855469,-50.23193359,-51.11694336,-50.01831055
1140,-56.61010742,-50.10986328,-51.08642578,-50.10986328
1140.5,-56.57958984,-50.04882813,-51.14746094,-50.04882813
1141,-56.57958984,-50.01831055,-51.23901367,-50.10986328
1141.5,-56.61010742,-49.89624023,-51.17797852,-50.04882813
1142,-56.57958984,-49.86572266,-51.11694336,-50.04882813
1142.5,-56.61010742,-49.83520508,-51.11694336,-50.14038086
1143,-56.57958984,-49.71313477,-51.17797852,-50.0793457
1143.5,-56.61010742,-49.71313477,-51.14746094,-50.20141602
1144,-56.640625,-49.59106445,-51.23901367,-50.17089844
1144.5,-56.67114258,-49.43847656,-51.26953125,-50.10986328
1145,-56.67114258,-49.37744141,-51.23901367,-50.14038086
1145.5,-56.67114258,-49.40795898,-51.30004883,-50.14038086
1146,-56.70166016,-49.28588867,-51.20849609,-50.10986328
1146.5,-56.61010742,-49.31640625,-51.30004883,-50.10986328
1147,-56.640625,-49.1027832,-51.23901367,-50.14038086
1147.5,-56.67114258,-49.1027832,-51.23901367,-50.10986328
1148,-56.640625,-49.01123047,-51.26953125,-50.14038086
1148.5,-56.640625,-48.95019531,-51.23901367,-50.17089844
1149,-56.70166016,-48.91967773,-51.26953125,-50.17089844
1149.5,-56.61010742,-48.79760742,-51.36108398,-50.17089844
1150,-56.640625,-48.70605469,-51.26953125,-50.0793457
1150.5,-56.61010742,-48.64501953,-51.30004883,-50.10986328
1151,-56.61010742,-48.5534668,-51.30004883,-50.14038086
1151.5,-56.640625,-48.43139648,-51.30004883,-50.14038086
1152,-56.54907227,-48.24829102,-51.23901367,-50.14038086
1152.5,-56.51855469,-48.15673828,-51.20849609,-50.04882813
1153,-56.51855469,-48.00415039,-51.17797852,-49.98779297
1153.5,-56.45751953,-47.91259766,-51.23901367,-49.98779297
1154,-56.51855469,-47.79052734,-51.20849609,-49.98779297
1154.5,-56.45751953,-47.60742188,-51.17797852,-49.98779297
1155,-56.3659668,-47.51586914,-51.14746094,-49.92675781
1155.5,-56.39648438,-47.18017578,-51.08642578,-50.04882813
1156,-56.33544922,-46.81396484,-51.08642578,-49.98779297
1156.5,-56.33544922,-42.11425781,-51.02539063,-49.95727539
1157,-56.30493164,-40.43579102,-51.0559082,-50.01831055
1157.5,-56.24389648,-41.90063477,-51.08642578,-50.04882813
1158,-56.24389648,-42.78564453,-51.02539063,-50.04882813
1158.5,-56.15234375,-43.57910156,-51.0559082,-49.98779297
1159,-56.12182617,-44.43359375,-51.02539063,-50.0793457
1159.5,-56.09130859,-45.16601563,-51.11694336,-50.01831055
1160,-56.06079102,-45.86791992,-51.11694336,-49.98779297
1160.5,-56.06079102,-46.47827148,-51.17797852,-50.04882813
1161,-56.12182617,-47.05810547,-51.17797852,-50.01831055
1161.5,-56.03027344,-47.51586914,-51.08642578,-50.01831055
1162,-56.03027344,-47.97363281,-51.14746094,-49.98779297
1162.5,-55.9387207,-48.40087891,-51.11694336,-49.98779297
1163,-55.96923828,-48.828125,-51.08642578,-49.95727539
1163.5,-55.90820313,-49.34692383,-51.11694336,-49.98779297
1164,-55.9387207,-49.83520508,-51.11694336,-49.98779297
1164.5,-55.87768555,-50.23193359,-51.17797852,-49.98779297
1165,-55.84716797,-50.62866211,-51.11694336,-50.01831055
1165.5,-55.87768555,-51.0559082,-51.17797852,-50.01831055
1166,-55.81665039,-51.42211914,-51.20849609,-49.92675781
1166.5,-55.78613281,-51.78833008,-51.20849609,-49.95727539
1167,-55.72509766,-52.09350586,-51.20849609,-49.89624023
1167.5,-55.75561523,-52.36816406,-51.20849609,-49.92675781
1168,-55.75561523,-52.61230469,-51.20849609,-49.95727539
1168.5,-55.63354492,-52.88696289,-51.30004883,-49.89624023
1169,-55.54199219,-53.13110352,-51.17797852,-49.95727539
1169.5,-55.54199219,-53.34472656,-51.11694336,-49.89624023
1170,-55.48095703,-53.61938477,-51.11694336,-49.86572266
1170.5,-55.48095703,-53.83300781,-51.14746094,-49.92675781
1171,-55.3894043,-53.95507813,-51.08642578,-49.95727539
1171.5,-55.41992188,-54.13818359,-51.14746094,-49.95727539
1172,-55.35888672,-54.38232422,-51.20849609,-50.01831055
1172.5,-55.26733398,-54.47387695,-51.11694336,-49.92675781
1173,-55.26733398,-54.6875,-51.14746094,-49.98779297
1173.5,-55.20629883,-54.84008789,-51.14746094,-49.95727539
1174,-55.14526367,-55.02319336,-51.08642578,-49.98779297
1174.5,-55.14526367,-55.23681641,-51.11694336,-50.04882813
1175,-55.08422852,-55.32836914,-51.17797852,-50.01831055
1175.5,-54.9621582,-55.48095703,-51.17797852,-50.01831055
1176,-54.93164063,-55.57250977,-51.23901367,-49.98779297
1176.5,-54.93164063,-55.72509766,-51.20849609,-49.98779297
1177,-54.93164063,-55.9387207,-51.26953125,-49.98779297
1177.5,-54.84008789,-56.03027344,-51.33056641,-49.95727539
1178,-54.84008789,-56.21337891,-51.26953125,-49.98779297
1178.5,-54.74853516,-56.30493164,-51.33056641,-49.95727539
1179,-54.71801758,-56.33544922,-51.30004883,-49.98779297
1179.5,-54.6875,-56.45751953,-51.23901367,-49.95727539
1180,-54.65698242,-56.54907227,-51.30004883,-49.95727539
1180.5,-54.65698242,-56.70166016,-51.23901367,-50.04882813
1181,-54.59594727,-56.73217773,-51.17797852,-49.92675781
1181.5,-54.53491211,-56.88476563,-51.17797852,-49.92675781
1182,-54.56542969,-56.94580078,-51.11694336,-49.89624023
1182.5,-54.50439453,-57.00683594,-51.20849609,-49.83520508
1183,-54.4128418,-57.12890625,-51.17797852,-49.83520508
1183.5,-54.44335938,-57.15942383,-51.17797852,-49.77416992
1184,-54.44335938,-57.28149414,-51.17797852,-49.77416992
1184.5,-54.38232422,-57.25097656,-51.14746094,-49.77416992
1185,-54.32128906,-57.28149414,-51.26953125,-49.77416992
1185.5,-54.29077148,-57.28149414,-51.17797852,-49.77416992
1186,-54.32128906,-57.40356445,-51.17797852,-49.71313477
1186.5,-54.19921875,-57.37304688,-51.23901367,-49.74365234
1187,-54.22973633,-57.43408203,-51.20849609,-49.65209961
1187.5,-54.19921875,-57.46459961,-51.26953125,-49.59106445
1188,-54.10766602,-57.49511719,-51.23901367,-49.62158203
1188.5,-54.10766602,-57.46459961,-51.20849609,-49.65209961
1189,-54.04663086,-57.52563477,-51.23901367,-49.77416992
1189.5,-53.9855957,-57.52563477,-51.17797852,-49.71313477
1190,-53.9855957,-57.52563477,-51.26953125,-49.74365234
1190.5,-53.95507813,-57.52563477,-51.20849609,-49.74365234
1191,-53.95507813,-57.55615234,-51.14746094,-49.77416992
1191.5,-53.92456055,-57.52563477,-51.26953125,-49.8046875
1192,-53.83300781,-57.49511719,-51.23901367,-49.74365234
1192.5,-53.80249023,-57.52563477,-51.30004883,-49.68261719
1193,-53.80249023,-57.43408203,-51.26953125,-49.68261719
1193.5,-53.86352539,-57.49511719,-51.26953125,-49.8046875
1194,-53.77197266,-57.46459961,-51.26953125,-49.77416992
1194.5,-53.80249023,-57.43408203,-51.26953125,-49.74365234
1195,-53.68041992,-57.43408203,-51.23901367,-49.8046875
1195.5,-53.7109375,-57.40356445,-51.23901367,-49.74365234
1196,-53.7109375,-57.43408203,-51.26953125,-49.8046875
1196.5,-53.64990234,-57.43408203,-51.26953125,-49.8046875
1197,-53.64990234,-57.40356445,-51.17797852,-49.77416992
1197.5,-53.55834961,-57.43408203,-51.20849609,-49.71313477
1198,-53.55834961,-57.37304688,-51.14746094,-49.68261719
1198.5,-53.55834961,-57.3425293,-51.14746094,-49.71313477
1199,-53.49731445,-57.3425293,-51.20849609,-49.68261719
1199.5,-53.58886719,-57.31201172,-51.08642578,-49.59106445
1200,-53.52783203,-57.3425293,-51.11694336,-49.59106445
1200.5,-53.52783203,-57.28149414,-51.08642578,-49.59106445
1201,-53.46679688,-57.22045898,-51.11694336,-49.59106445
1201.5,-53.40576172,-57.18994141,-51.0559082,-49.59106445
1202,-53.40576172,-57.12890625,-51.08642578,-49.59106445
1202.5,-53.40576172,-57.09838867,-51.0559082,-49.62158203
1203,-53.28369141,-57.12890625,-50.99487305,-49.59106445
1203.5,-53.22265625,-57.12890625,-51.0559082,-49.46899414
1204,-53.25317383,-56.97631836,-51.0559082,-49.40795898
1204.5,-53.28369141,-56.94580078,-50.99487305,-49.40795898
1205,-53.13110352,-56.94580078,-50.99487305,-49.43847656
1205.5,-53.19213867,-56.85424805,-50.99487305,-49.40795898
1206,-53.07006836,-56.82373047,-51.02539063,-49.40795898
1206.5,-53.10058594,-56.76269531,-50.93383789,-49.46899414
1207,-53.0090332,-56.70166016,-50.93383789,-49.5300293
1207.5,-53.0090332,-56.640625,-50.96435547,-49.49951172
1208,-53.0090332,-56.61010742,-50.99487305,-49.5300293
1208.5,-52.85644531,-56.57958984,-50.96435547,-49.5300293
1209,-52.85644531,-56.51855469,-51.02539063,-49.49951172
1209.5,-52.85644531,-56.45751953,-51.02539063,-49.46899414
1210,-52.82592773,-56.42700195,-51.0559082,-49.43847656
1210.5,-52.82592773,-56.39648438,-51.0559082,-49.5300293
1211,-52.734375,-56.30493164,-50.99487305,-49.43847656
1211.5,-52.82592773,-56.24389648,-51.0559082,-49.40795898
1212,-52.734375,-56.15234375,-50.96435547,-49.40795898
1212.5,-52.734375,-56.12182617,-50.90332031,-49.40795898
1213,-52.67333984,-55.99975586,-50.90332031,-49.49951172
1213.5,-52.64282227,-55.9387207,-50.84228516,-49.5300293
1214,-52.67333984,-55.9387207,-50.87280273,-49.43847656
1214.5,-52.64282227,-55.90820313,-50.90332031,-49.46899414
1215,-52.58178711,-55.81665039,-50.90332031,-49.46899414
1215.5,-52.58178711,-55.72509766,-50.96435547,-49.49951172
1216,-52.49023438,-55.6640625,-50.93383789,-49.40795898
1216.5,-52.58178711,-55.72509766,-50.93383789,-49.40795898
1217,-52.4597168,-55.63354492,-50.99487305,-49.37744141
1217.5,-52.49023438,-55.54199219,-50.93383789,-49.28588867
1218,-52.4597168,-55.54199219,-50.93383789,-49.25537109
1218.5,-52.42919922,-55.45043945,-50.93383789,-49.22485352
1219,-52.4597168,-55.45043945,-50.84228516,-49.22485352
1219.5,-52.33764648,-55.45043945,-50.90332031,-49.13330078
1220,-52.33764648,-55.45043945,-50.87280273,-49.16381836
1220.5,-52.33764648,-55.45043945,-50.87280273,-49.1027832
1221,-52.33764648,-55.45043945,-50.81176758,-49.07226563
1221.5,-52.27661133,-55.45043945,-50.81176758,-49.07226563
1222,-52.30712891,-55.45043945,-50.90332031,-49.07226563
1222.5,-52.24609375,-55.45043945,-50.84228516,-49.1027832
1223,-52.24609375,-55.48095703,-50.90332031,-49.1027832
1223.5,-52.21557617,-55.48095703,-50.84228516,-49.1027832
1224,-52.15454102,-55.45043945,-50.81176758,-49.07226563
1224.5,-52.06298828,-55.48095703,-50.81176758,-49.13330078
1225,-52.09350586,-55.41992188,-50.72021484,-49.01123047
1225.5,-52.0324707,-55.57250977,-50.78125,-49.01123047
1226,-52.0324707,-55.41992188,-50.75073242,-48.91967773
1226.5,-51.97143555,-55.48095703,-50.72021484,-49.01123047
1227,-51.91040039,-55.54199219,-50.72021484,-48.95019531
1227.5,-52.00195313,-55.45043945,-50.68969727,-48.91967773
1228,-51.97143555,-55.48095703,-50.68969727,-48.85864258
1228.5,-51.91040039,-55.41992188,-50.62866211,-48.88916016
1229,-51.87988281,-55.48095703,-50.56762695,-48.85864258
1229.5,-51.84936523,-55.45043945,-50.53710938,-48.91967773
1230,-51.87988281,-55.41992188,-50.56762695,-49.01123047
1230.5,-51.81884766,-55.45043945,-50.56762695,-48.91967773
1231,-51.78833008,-55.45043945,-50.59814453,-48.91967773
1231.5,-51.69677734,-55.41992188,-50.59814453,-48.91967773
1232,-51.7578125,-55.29785156,-50.5065918,-48.88916016
1232.5,-51.69677734,-55.32836914,-50.53710938,-48.828125
1233,-51.69677734,-55.32836914,-50.56762695,-48.85864258
1233.5,-51.72729492,-55.23681641,-50.56762695,-48.79760742
1234,-51.63574219,-55.26733398,-50.59814453,-48.70605469
1234.5,-51.66625977,-55.20629883,-50.53710938,-48.73657227
1235,-51.60522461,-55.17578125,-50.56762695,-48.73657227
1235.5,-51.54418945,-55.17578125,-50.5065918,-48.67553711
1236,-51.57470703,-55.08422852,-50.44555664,-48.64501953
1236.5,-51.51367188,-55.08422852,-50.44555664,-48.64501953
1237,-51.4831543,-55.02319336,-50.44555664,-48.70605469
1237.5,-51.42211914,-54.99267578,-50.44555664,-48.64501953
1238,-51.4831543,-54.9621582,-50.38452148,-48.64501953
1238.5,-51.45263672,-54.90112305,-50.35400391,-48.67553711
1239,-51.39160156,-54.87060547,-50.35400391,-48.64501953
1239.5,-51.33056641,-54.87060547,-50.35400391,-48.70605469
1240,-51.23901367,-54.77905273,-50.32348633,-48.58398438
1240.5,-51.26953125,-54.71801758,-50.32348633,-48.61450195
1241,-51.23901367,-54.6875,-50.29296875,-48.67553711
1241.5,-51.17797852,-54.59594727,-50.26245117,-48.58398438
1242,-51.17797852,-54.56542969,-50.20141602,-48.52294922
1242.5,-51.11694336,-54.59594727,-50.23193359,-48.61450195
1243,-51.11694336,-54.47387695,-50.14038086,-48.5534668
1243.5,-51.0559082,-54.47387695,-50.23193359,-48.5534668
1244,-51.0559082,-54.4128418,-50.14038086,-48.52294922
1244.5,-51.0559082,-54.4128418,-50.14038086,-48.43139648
1245,-50.99487305,-54.32128906,-50.14038086,-48.49243164
1245.5,-50.93383789,-54.26025391,-50.0793457,-48.40087891
1246,-50.87280273,-54.22973633,-50.14038086,-48.43139648
1246.5,-50.84228516,-54.10766602,-50.10986328,-48.40087891
1247,-50.78125,-54.04663086,-50.10986328,-48.49243164
1247.5,-50.78125,-53.9855957,-50.0793457,-48.49243164
1248,-50.75073242,-53.86352539,-50.01831055,-48.49243164
1248.5,-50.68969727,-53.80249023,-49.98779297,-48.49243164
1249,-50.62866211,-53.7109375,-49.98779297,-48.43139648
1249.5,-50.62866211,-53.68041992,-50.01831055,-48.43139648
1250,-50.5065918,-53.61938477,-50.01831055,-48.49243164
1250.5,-50.53710938,-53.52783203,-49.98779297,-48.40087891
1251,-50.41503906,-53.55834961,-50.04882813,-48.40087891
1251.5,-50.41503906,-53.34472656,-49.98779297,-48.37036133
1252,-50.32348633,-53.31420898,-49.98779297,-48.33984375
1252.5,-50.29296875,-53.22265625,-49.98779297,-48.33984375
1253,-50.20141602,-53.16162109,-49.98779297,-48.27880859
1253.5,-50.17089844,-53.13110352,-49.98779297,-48.30932617
1254,-50.10986328,-53.0090332,-50.04882813,-48.24829102
1254.5,-50.04882813,-53.03955078,-49.95727539,-48.24829102
1255,-49.98779297,-52.94799805,-49.92675781,-48.27880859
1255.5,-49.92675781,-52.82592773,-49.92675781,-48.21777344
1256,-49.83520508,-52.85644531,-49.89624023,-48.24829102
1256.5,-49.8046875,-52.67333984,-49.77416992,-48.27880859
1257,-49.74365234,-52.67333984,-49.86572266,-48.15673828
1257.5,-49.68261719,-52.52075195,-49.8046875,-48.21777344
1258,-49.56054688,-52.42919922,-49.83520508,-48.18725586
1258.5,-49.49951172,-52.42919922,-49.77416992,-48.1262207
1259,-49.43847656,-52.36816406,-49.74365234,-48.06518555
1259.5,-49.37744141,-52.30712891,-49.77416992,-48.00415039
1260,-49.28588867,-52.24609375,-49.68261719,-48.03466797
1260.5,-49.28588867,-52.18505859,-49.8046875,-48.03466797
1261,-49.19433594,-52.09350586,-49.77416992,-47.97363281
1261.5,-49.19433594,-52.06298828,-49.71313477,-48.06518555
1262,-49.07226563,-51.94091797,-49.71313477,-48.09570313
1262.5,-49.07226563,-51.91040039,-49.68261719,-48.09570313
1263,-48.98071289,-51.78833008,-49.68261719,-48.06518555
1263.5,-48.91967773,-51.78833008,-49.56054688,-48.21777344
1264,-48.85864258,-51.69677734,-49.5300293,-48.15673828
1264.5,-48.76708984,-51.57470703,-49.59106445,-48.15673828
1265,-48.73657227,-51.54418945,-49.56054688,-48.15673828
1265.5,-48.70605469,-51.39160156,-49.56054688,-48.09570313
1266,-48.61450195,-51.26953125,-49.5300293,-47.97363281
1266.5,-48.52294922,-51.26953125,-49.5300293,-48.00415039
1267,-48.43139648,-51.14746094,-49.59106445,-47.97363281
1267.5,-48.40087891,-50.96435547,-49.56054688,-48.00415039
1268,-48.33984375,-50.96435547,-49.62158203,-47.97363281
1268.5,-48.18725586,-50.78125,-49.56054688,-47.97363281
1269,-48.1262207,-50.75073242,-49.59106445,-47.94311523
1269.5,-47.91259766,-50.65917969,-49.5300293,-47.8515625
1270,-47.91259766,-50.59814453,-49.56054688,-47.79052734
1270.5,-47.72949219,-50.53710938,-49.62158203,-47.8515625
1271,-47.5769043,-50.35400391,-49.59106445,-47.79052734
1271.5,-47.51586914,-50.32348633,-49.46899414,-47.79052734
1272,-47.27172852,-50.20141602,-49.43847656,-47.76000977
1272.5,-47.1496582,-50.23193359,-49.43847656,-47.69897461
1273,-46.44775391,-50.0793457,-49.40795898,-47.66845703
1273.5,-42.29736328,-50.04882813,-49.46899414,-47.63793945
1274,-42.35839844,-49.95727539,-49.34692383,-47.69897461
1274.5,-43.36547852,-49.83520508,-49.31640625,-47.69897461
1275,-43.97583008,-49.83520508,-49.34692383,-47.66845703
1275.5,-44.37255859,-49.71313477,-49.25537109,-47.60742188
1276,-44.76928711,-49.65209961,-49.28588867,-47.69897461
1276.5,-45.25756836,-49.62158203,-49.28588867,-47.66845703
1277,-45.6237793,-49.46899414,-49.22485352,-47.60742188
1277.5,-46.05102539,-49.46899414,-49.22485352,-47.5769043
1278,-46.41723633,-49.40795898,-49.22485352,-47.63793945
1278.5,-46.75292969,-49.25537109,-49.25537109,-47.60742188
1279,-47.1496582,-49.16381836,-49.13330078,-47.5769043
1279.5,-47.45483398,-49.1027832,-49.16381836,-47.63793945
1280,-47.79052734,-48.98071289,-49.13330078,-47.66845703
1280.5,-48.06518555,-48.91967773,-49.13330078,-47.66845703
1281,-48.46191406,-48.76708984,-49.04174805,-47.72949219
1281.5,-48.70605469,-48.64501953,-49.04174805,-47.76000977
1282,-49.01123047,-48.52294922,-49.07226563,-47.66845703
1282.5,-49.28588867,-48.43139648,-49.01123047,-47.72949219
1283,-49.59106445,-48.43139648,-49.01123047,-47.69897461
1283.5,-49.83520508,-48.30932617,-48.98071289,-47.63793945
1284,-50.14038086,-48.15673828,-48.98071289,-47.69897461
1284.5,-50.41503906,-48.00415039,-48.98071289,-47.66845703
1285,-50.53710938,-47.94311523,-48.98071289,-47.60742188
1285.5,-50.78125,-47.82104492,-48.85864258,-47.60742188
1286,-51.0559082,-47.72949219,-48.88916016,-47.63793945
1286.5,-51.20849609,-47.5769043,-48.85864258,-47.54638672
1287,-51.51367188,-47.36328125,-48.85864258,-47.54638672
1287.5,-51.66625977,-47.24121094,-48.79760742,-47.54638672
1288,-51.87988281,-47.08862305,-48.67553711,-47.51586914
1288.5,-52.06298828,-46.78344727,-48.79760742,-47.51586914
1289,-52.21557617,-46.6003418,-48.73657227,-47.48535156
1289.5,-52.52075195,-46.14257813,-48.70605469,-47.51586914
1290,-52.55126953,-41.04614258,-48.70605469,-47.51586914
1290.5,-52.79541016,-39.88647461,-48.67553711,-47.48535156
1291,-53.03955078,-41.2902832,-48.67553711,-47.48535156
1291.5,-53.10058594,-42.17529297,-48.70605469,-47.33276367
1292,-53.28369141,-42.87719727,-48.70605469,-47.36328125
1292.5,-53.34472656,-43.6706543,-48.73657227,-47.36328125
1293,-53.55834961,-44.40307617,-48.70605469,-47.36328125
1293.5,-53.68041992,-45.07446289,-48.79760742,-47.24121094
1294,-53.86352539,-45.80688477,-48.70605469,-47.21069336
1294.5,-53.9855957,-46.35620117,-48.76708984,-47.27172852
1295,-54.10766602,-46.90551758,-48.828125,-47.24121094
1295.5,-54.26025391,-47.51586914,-48.67553711,-47.27172852
1296,-54.38232422,-48.09570313,-48.70605469,-47.27172852
1296.5,-54.47387695,-48.58398438,-48.64501953,-47.30224609
1297,-54.53491211,-49.04174805,-48.64501953,-47.30224609
1297.5,-54.65698242,-49.40795898,-48.64501953,-47.33276367
1298,-54.77905273,-49.77416992,-48.5534668,-47.30224609
1298.5,-54.84008789,-50.14038086,-48.58398438,-47.27172852
1299,-54.93164063,-50.5065918,-48.5534668,-47.21069336
1299.5,-54.99267578,-50.87280273,-48.58398438,-47.27172852
1300,-55.11474609,-51.26953125,-48.58398438,-47.18017578
1300.5,-55.23681641,-51.57470703,-48.58398438,-47.27172852
1301,-55.26733398,-51.84936523,-48.58398438,-47.18017578
1301.5,-55.35888672,-52.09350586,-48.5534668,-47.21069336
1302,-55.41992188,-52.42919922,-48.52294922,-47.1496582
1302.5,-55.45043945,-52.734375,-48.49243164,-47.02758789
1303,-55.48095703,-52.94799805,-48.49243164,-47.11914063
1303.5,-55.51147461,-53.19213867,-48.52294922,-47.02758789
1304,-55.63354492,-53.4362793,-48.49243164,-47.02758789
1304.5,-55.6640625,-53.77197266,-48.43139648,-47.05810547
1305,-55.72509766,-53.95507813,-48.37036133,-47.02758789
1305.5,-55.75561523,-54.10766602,-48.43139648,-46.99707031
1306,-55.81665039,-54.35180664,-48.33984375,-47.02758789
1306.5,-55.90820313,-54.53491211,-48.30932617,-46.99707031
1307,-55.90820313,-54.74853516,-48.24829102,-46.99707031
1307.5,-55.99975586,-54.90112305,-48.24829102,-47.02758789
1308,-55.90820313,-55.05371094,-48.24829102,-46.93603516
1308.5,-55.96923828,-55.29785156,-48.21777344,-46.90551758
1309,-55.99975586,-55.35888672,-48.27880859,-46.875
1309.5,-56.03027344,-55.51147461,-48.27880859,-46.90551758
1310,-56.06079102,-55.6640625,-48.21777344,-46.875
1310.5,-56.06079102,-55.78613281,-48.18725586,-46.81396484
1311,-56.12182617,-55.90820313,-48.09570313,-46.90551758
1311.5,-56.12182617,-55.99975586,-48.18725586,-46.875
1312,-56.12182617,-56.09130859,-48.1262207,-46.84448242
1312.5,-56.15234375,-56.18286133,-48.09570313,-46.875
1313,-56.15234375,-56.3659668,-48.06518555,-46.81396484
1313.5,-56.24389648,-56.39648438,-47.97363281,-46.75292969
1314,-56.21337891,-56.51855469,-48.06518555,-46.72241211
1314.5,-56.24389648,-56.61010742,-48.06518555,-46.66137695
1315,-56.33544922,-56.70166016,-48.06518555,-46.63085938
1315.5,-56.30493164,-56.79321289,-48.00415039,-46.53930664
1316,-56.30493164,-56.85424805,-48.03466797,-46.47827148
1316.5,-56.33544922,-56.88476563,-48.1262207,-46.44775391
1317,-56.33544922,-56.9152832,-48.1262207,-46.29516602
1317.5,-56.3659668,-57.00683594,-48.06518555,-46.35620117
1318,-56.3659668,-57.12890625,-48.1262207,-46.23413086
1318.5,-56.3659668,-57.12890625,-48.1262207,-46.20361328
1319,-56.30493164,-57.22045898,-48.15673828,-46.14257813
1319.5,-56.33544922,-57.28149414,-48.03466797,-46.05102539
1320,-56.3659668,-57.25097656,-48.09570313,-46.05102539
1320.5,-56.39648438,-57.37304688,-48.1262207,-45.95947266
1321,-56.30493164,-57.31201172,-48.03466797,-45.8984375
1321.5,-56.27441406,-57.43408203,-48.00415039,-45.80688477
1322,-56.27441406,-57.3425293,-47.97363281,-45.68481445
1322.5,-56.30493164,-57.40356445,-48.00415039,-45.71533203
1323,-56.30493164,-57.46459961,-48.03466797,-45.68481445
1323.5,-56.27441406,-57.40356445,-47.97363281,-45.65429688
1324,-56.24389648,-57.49511719,-48.00415039,-45.59326172
1324.5,-56.18286133,-57.46459961,-48.00415039,-45.44067383
1325,-56.18286133,-57.49511719,-48.06518555,-45.37963867
1325.5,-56.21337891,-57.43408203,-48.1262207,-45.31860352
1326,-56.15234375,-57.40356445,-48.1262207,-45.28808594
1326.5,-56.18286133,-57.6171875,-48.09570313,-45.25756836
1327,-56.15234375,-57.55615234,-48.03466797,-45.22705078
1327.5,-56.15234375,-57.58666992,-48.15673828,-45.1965332
1328,-56.18286133,-57.46459961,-48.18725586,-45.1965332
1328.5,-56.15234375,-57.46459961,-48.24829102,-45.1965332
1329,-56.21337891,-57.49511719,-48.18725586,-45.22705078
1329.5,-56.18286133,-57.52563477,-48.1262207,-45.25756836
1330,-56.15234375,-57.6171875,-48.18725586,-45.22705078
1330.5,-56.15234375,-57.55615234,-48.1262207,-45.31860352
1331,-56.12182617,-57.49511719,-48.21777344,-45.34912109
1331.5,-56.15234375,-57.52563477,-48.09570313,-45.44067383
1332,-56.12182617,-57.52563477,-48.03466797,-45.47119141
1332.5,-56.12182617,-57.49511719,-48.06518555,-45.50170898
1333,-56.15234375,-57.46459961,-48.09570313,-45.41015625
1333.5,-56.09130859,-57.49511719,-48.09570313,-45.50170898
1334,-56.15234375,-57.43408203,-48.03466797,-45.47119141
1334.5,-56.09130859,-57.43408203,-48.1262207,-45.53222656
1335,-56.03027344,-57.37304688,-48.15673828,-45.6237793
1335.5,-56.03027344,-57.3425293,-48.15673828,-45.6237793
1336,-55.99975586,-57.40356445,-48.18725586,-45.6237793
1336.5,-55.96923828,-57.3425293,-48.00415039,-45.71533203
1337,-55.96923828,-57.3425293,-48.1262207,-45.77636719
1337.5,-55.9387207,-57.31201172,-48.09570313,-45.83740234
1338,-55.9387207,-57.18994141,-48.09570313,-45.92895508
1338.5,-55.87768555,-57.25097656,-48.15673828,-45.92895508
1339,-55.84716797,-57.15942383,-48.1262207,-45.92895508
1339.5,-55.90820313,-57.12890625,-48.1262207,-45.98999023
1340,-55.81665039,-57.06787109,-48.18725586,-46.02050781
